Detector Z,Ray Number,Ray X,Ray Y,Ray Z,Ray X (pixels),Ray Y (pixels),Dist from 121.01,Dist from 121.01 (highest Y)
121.59,13954,-0.00373,-0.00094,121.59,504,1022,0.08,
121.59,14460,-0.00386,0.000425,121.59,504,1024,0.08,
121.59,14604,-0.00378,-2.87E-06,121.59,504,1023,0.08,
121.59,15153,-0.00371,-0.00095,121.59,504,1022,0.08,
121.59,15185,-0.00377,0.000692,121.59,504,1025,0.08,
121.59,15191,-0.00346,0.001704,121.59,504,1027,0.08,
121.59,15244,-0.00371,-0.00085,121.59,504,1022,0.08,
121.59,15429,-0.00384,-0.00016,121.59,504,1023,0.08,
121.59,15641,-0.00377,-0.00042,121.59,504,1023,0.08,
121.59,15837,-0.00378,0.00032,121.59,504,1024,0.08,
121.59,16103,-0.00376,-0.00087,121.59,504,1022,0.08,
121.59,17289,-0.00351,-0.00164,121.59,504,1020,0.08,
121.59,17374,-0.00386,0.000424,121.59,504,1024,0.08,
121.59,17437,-0.00383,-7.39E-05,121.59,504,1023,0.08,
121.59,17871,-0.00359,0.001392,121.59,504,1026,0.08,
121.59,18901,-0.00386,0.000199,121.59,504,1024,0.08,
121.59,19042,-0.00355,0.001492,121.59,504,1027,0.08,
121.59,19052,-0.00374,0.000621,121.59,504,1025,0.08,
121.59,19156,-0.00366,0.000945,121.59,504,1025,0.08,
121.59,19655,-0.00344,-0.00162,121.59,504,1020,0.08,
121.59,20247,-0.00384,-0.0001,121.59,504,1023,0.08,
121.59,20276,-0.00385,-1.26E-05,121.59,504,1023,0.08,
121.59,20379,-0.00378,0.000654,121.59,504,1025,0.08,
121.59,20610,-0.00384,0.000581,121.59,504,1025,0.08,
121.59,20682,-0.00374,0.000639,121.59,504,1025,0.08,
121.59,21009,-0.00348,-0.00156,121.59,504,1020,0.08,
121.59,21315,-0.00337,-0.00182,121.59,505,1020,0.08,
121.59,21598,-0.00355,0.001571,121.59,504,1027,0.08,
121.59,22079,-0.00378,-0.00016,121.59,504,1023,0.08,
121.59,22232,-0.00366,-0.00123,121.59,504,1021,0.08,
121.59,22449,-0.00379,-0.00077,121.59,504,1022,0.08,
121.59,22662,-0.0037,-0.00101,121.59,504,1021,0.08,
121.59,22939,-0.00367,-0.00092,121.59,504,1022,0.08,
121.59,23313,-0.00374,0.001005,121.59,504,1026,0.08,
121.59,23906,-0.00388,-1.17E-05,121.59,504,1023,0.08,
121.59,23987,-0.00358,0.001477,121.59,504,1027,0.08,
121.59,23993,-0.00364,-0.00112,121.59,504,1021,0.08,
121.59,24154,-0.00343,0.001593,121.59,504,1027,0.08,
121.59,24351,-0.0036,-0.00144,121.59,504,1021,0.08,
121.59,24415,-0.00364,-0.00115,121.59,504,1021,0.08,
121.59,25757,-0.00362,-0.00123,121.59,504,1021,0.08,
121.59,26060,-0.00377,-0.00045,121.59,504,1023,0.08,
121.59,26342,-0.00354,0.001418,121.59,504,1026,0.08,
121.59,27908,-0.00375,0.000525,121.59,504,1025,0.08,
121.59,27913,-0.00383,0.000445,121.59,504,1024,0.08,
121.59,27957,-0.00387,-0.00011,121.59,504,1023,0.08,
121.59,28148,-0.00375,0.00073,121.59,504,1025,0.08,
121.59,28235,-0.00384,4.33E-05,121.59,504,1024,0.08,
121.59,29037,-0.00385,-0.00025,121.59,504,1023,0.08,
121.59,29224,-0.00377,0.000337,121.59,504,1024,0.08,
121.59,29238,-0.00373,-0.00062,121.59,504,1022,0.08,
121.59,29499,-0.00356,-0.00152,121.59,504,1020,0.08,
121.59,30677,-0.0035,-0.00164,121.59,504,1020,0.08,
121.59,30922,-0.00344,0.001634,121.59,504,1027,0.08,
121.59,32005,-0.00366,-0.00108,121.59,504,1021,0.08,
121.59,32639,-0.00345,0.00155,121.59,504,1027,0.08,
121.59,32843,-0.00365,-0.00133,121.59,504,1021,0.08,
121.59,32997,-0.00348,-0.00161,121.59,504,1020,0.08,
121.59,33266,-0.00384,-0.00027,121.59,504,1023,0.08,
121.59,33537,-0.00381,-0.00037,121.59,504,1023,0.08,
121.59,33630,-0.00366,0.001055,121.59,504,1026,0.08,
121.59,33646,-0.00368,-0.00097,121.59,504,1022,0.08,
121.59,34794,-0.00382,-0.00014,121.59,504,1023,0.08,
121.59,34925,-0.00349,-0.00166,121.59,504,1020,0.08,
121.59,35381,-0.00382,0.000313,121.59,504,1024,0.08,
121.59,35576,-0.00346,0.001755,121.59,504,1027,0.08,
121.59,36466,-0.00373,-0.00085,121.59,504,1022,0.08,
121.59,37900,-0.00343,0.001798,121.59,504,1027,0.08,
121.59,37999,-0.00384,0.000159,121.59,504,1024,0.08,
121.59,38158,-0.00337,0.00193,121.59,505,1027,0.08,0.08
121.59,39021,-0.00384,-0.00043,121.59,504,1023,0.08,
121.59,39092,-0.00372,0.001057,121.59,504,1026,0.08,
121.59,39472,-0.00357,-0.00149,121.59,504,1020,0.08,
121.59,39779,-0.00378,-0.00075,121.59,504,1022,0.08,
121.59,40184,-0.00382,0.000244,121.59,504,1024,0.08,
121.59,40373,-0.00366,0.000973,121.59,504,1025,0.08,
121.59,40387,-0.00385,-8.44E-05,121.59,504,1023,0.08,
121.59,40665,-0.00341,-0.00174,121.59,505,1020,0.08,
121.59,40725,-0.00376,0.000757,121.59,504,1025,0.08,
121.59,41010,-0.00349,-0.00156,121.59,504,1020,0.08,
121.59,41057,-0.00378,-0.00022,121.59,504,1023,0.08,
121.59,41097,-0.00347,-0.0017,121.59,504,1020,0.08,
121.59,41149,-0.00356,-0.00127,121.59,504,1021,0.08,
121.59,41831,-0.00386,-0.00014,121.59,504,1023,0.08,
121.59,41916,-0.00384,-0.00013,121.59,504,1023,0.08,
121.59,41969,-0.00372,-0.00108,121.59,504,1021,0.08,
121.59,42019,-0.00381,-0.00039,121.59,504,1023,0.08,
121.59,42325,-0.00351,0.001677,121.59,504,1027,0.08,
121.59,42348,-0.00364,0.001109,121.59,504,1026,0.08,
121.59,43084,-0.00383,-0.00028,121.59,504,1023,0.08,
121.59,43429,-0.00378,0.000163,121.59,504,1024,0.08,
121.59,44113,-0.0034,0.001775,121.59,505,1027,0.08,
121.59,44324,-0.00347,-0.00153,121.59,504,1020,0.08,
121.59,44710,-0.00359,0.001336,121.59,504,1026,0.08,
121.59,44820,-0.00379,0.000226,121.59,504,1024,0.08,
121.59,45301,-0.00373,0.001059,121.59,504,1026,0.08,
121.59,45559,-0.00381,-0.00063,121.59,504,1022,0.08,
121.59,45645,-0.00367,0.001224,121.59,504,1026,0.08,
121.59,45911,-0.00346,-0.00153,121.59,504,1020,0.08,
121.59,46040,-0.00387,-4.74E-05,121.59,504,1023,0.08,
121.59,47281,-0.00386,4.00E-05,121.59,504,1024,0.08,
121.59,48249,-0.00375,0.000588,121.59,504,1025,0.08,
121.59,48395,-0.00353,-0.00138,121.59,504,1021,0.08,
121.59,48452,-0.00347,0.001675,121.59,504,1027,0.08,
121.59,48689,-0.00362,0.001113,121.59,504,1026,0.08,
121.59,49434,-0.0038,0.000295,121.59,504,1024,0.08,
121.6,412,-0.00422,-0.00091,121.6,503,1022,0.09,
121.6,1557,-0.00436,0.000311,121.6,503,1024,0.09,
121.6,2349,-0.00429,-0.0007,121.6,503,1022,0.09,
121.6,2569,-0.00425,-0.00092,121.6,503,1022,0.09,
121.6,2692,-0.0038,0.002125,121.6,504,1028,0.09,0.09
121.6,3038,-0.00381,0.002025,121.6,504,1028,0.09,
121.6,3603,-0.0043,0.000607,121.6,503,1025,0.09,
121.6,4284,-0.00432,8.88E-05,121.6,503,1024,0.09,
121.6,4334,-0.00429,-0.00022,121.6,503,1023,0.09,
121.6,4712,-0.00423,-0.00063,121.6,503,1022,0.09,
121.6,4820,-0.00415,0.001148,121.6,503,1026,0.09,
121.6,5160,-0.00407,-0.00138,121.6,503,1021,0.09,
121.6,5462,-0.004,0.001454,121.6,503,1026,0.09,
121.6,5683,-0.00419,0.000898,121.6,503,1025,0.09,
121.6,5911,-0.00419,0.00077,121.6,503,1025,0.09,
121.6,6177,-0.00424,0.000831,121.6,503,1025,0.09,
121.6,6226,-0.00392,0.001671,121.6,503,1027,0.09,
121.6,6507,-0.0039,-0.00181,121.6,504,1020,0.09,
121.6,6840,-0.00408,0.001271,121.6,503,1026,0.09,
121.6,7091,-0.00418,0.001001,121.6,503,1026,0.09,
121.6,7888,-0.00425,0.000602,121.6,503,1025,0.09,
121.6,8038,-0.00389,0.001828,121.6,504,1027,0.09,
121.6,8057,-0.00416,0.001045,121.6,503,1026,0.09,
121.6,8320,-0.00409,0.001177,121.6,503,1026,0.09,
121.6,8424,-0.00429,-0.00041,121.6,503,1023,0.09,
121.6,9454,-0.00427,0.000134,121.6,503,1024,0.09,
121.6,9691,-0.00384,0.002043,121.6,504,1028,0.09,
121.6,10203,-0.00423,-0.00108,121.6,503,1021,0.09,
121.6,10207,-0.0039,-0.00195,121.6,504,1020,0.09,
121.6,10804,-0.00393,0.001656,121.6,503,1027,0.09,
121.6,11186,-0.00422,0.001048,121.6,503,1026,0.09,
121.6,11849,-0.00387,0.002021,121.6,504,1028,0.09,
121.6,11881,-0.00391,0.0017,121.6,503,1027,0.09,
121.6,11932,-0.00414,-0.00101,121.6,503,1021,0.09,
121.6,12215,-0.004,-0.0015,121.6,503,1020,0.09,
121.6,13127,-0.00404,-0.00149,121.6,503,1020,0.09,
121.6,13552,-0.00416,-0.00129,121.6,503,1021,0.09,
121.6,14852,-0.00418,0.00126,121.6,503,1026,0.09,
121.6,15576,-0.00434,-0.0004,121.6,503,1023,0.09,
121.6,15622,-0.00408,0.001244,121.6,503,1026,0.09,
121.6,16527,-0.00428,0.000301,121.6,503,1024,0.09,
121.6,16581,-0.00421,0.001053,121.6,503,1026,0.09,
121.6,17078,-0.00389,-0.00198,121.6,504,1019,0.09,
121.6,17649,-0.00382,-0.00212,121.6,504,1019,0.09,
121.6,17966,-0.00433,-0.00029,121.6,503,1023,0.09,
121.6,18279,-0.00419,0.001039,121.6,503,1026,0.09,
121.6,18959,-0.00394,0.00184,121.6,503,1027,0.09,
121.6,19093,-0.00403,0.001523,121.6,503,1027,0.09,
121.6,19251,-0.00393,0.001621,121.6,503,1027,0.09,
121.6,19954,-0.00401,0.001652,121.6,503,1027,0.09,
121.6,19979,-0.00396,-0.00162,121.6,503,1020,0.09,
121.6,20126,-0.00405,-0.00164,121.6,503,1020,0.09,
121.6,20227,-0.00387,0.001839,121.6,504,1027,0.09,
121.6,20245,-0.00411,-0.00113,121.6,503,1021,0.09,
121.6,20811,-0.00419,0.001124,121.6,503,1026,0.09,
121.6,20952,-0.00427,-0.0008,121.6,503,1022,0.09,
121.6,20998,-0.00435,-0.0002,121.6,503,1023,0.09,
121.6,21170,-0.00392,-0.00175,121.6,503,1020,0.09,
121.6,21361,-0.00424,-0.00057,121.6,503,1022,0.09,
121.6,22690,-0.00427,0.000659,121.6,503,1025,0.09,
121.6,22853,-0.00431,2.75E-05,121.6,503,1024,0.09,
121.6,24186,-0.00433,-0.00029,121.6,503,1023,0.09,
121.6,24562,-0.00394,-0.00188,121.6,503,1020,0.09,
121.6,25102,-0.00426,-0.00037,121.6,503,1023,0.09,
121.6,25245,-0.00429,0.000585,121.6,503,1025,0.09,
121.6,25340,-0.00409,0.00123,121.6,503,1026,0.09,
121.6,25391,-0.00409,0.001295,121.6,503,1026,0.09,
121.6,25751,-0.0039,0.001915,121.6,504,1027,0.09,
121.6,26035,-0.00433,0.00032,121.6,503,1024,0.09,
121.6,26444,-0.00422,0.000776,121.6,503,1025,0.09,
121.6,26835,-0.00419,0.001075,121.6,503,1026,0.09,
121.6,27253,-0.00428,-0.0004,121.6,503,1023,0.09,
121.6,27568,-0.00416,0.000933,121.6,503,1025,0.09,
121.6,27714,-0.00432,0.000557,121.6,503,1025,0.09,
121.6,27806,-0.00406,0.001589,121.6,503,1027,0.09,
121.6,27953,-0.00435,0.000311,121.6,503,1024,0.09,
121.6,28187,-0.0039,-0.00172,121.6,504,1020,0.09,
121.6,28272,-0.00405,-0.00136,121.6,503,1021,0.09,
121.6,29133,-0.00435,-0.00015,121.6,503,1023,0.09,
121.6,29549,-0.00408,-0.00147,121.6,503,1020,0.09,
121.6,29592,-0.00427,-0.00021,121.6,503,1023,0.09,
121.6,29917,-0.0042,0.001206,121.6,503,1026,0.09,
121.6,30223,-0.00381,0.002067,121.6,504,1028,0.09,
121.6,30238,-0.00397,0.001775,121.6,503,1027,0.09,
121.6,30418,-0.00431,-0.00069,121.6,503,1022,0.09,
121.6,30604,-0.00432,5.45E-05,121.6,503,1024,0.09,
121.6,31311,-0.00427,-0.00058,121.6,503,1022,0.09,
121.6,31580,-0.00418,0.00079,121.6,503,1025,0.09,
121.6,31633,-0.00431,0.000705,121.6,503,1025,0.09,
121.6,31649,-0.00416,0.000938,121.6,503,1025,0.09,
121.6,31715,-0.00415,0.001206,121.6,503,1026,0.09,
121.6,31971,-0.00415,0.001164,121.6,503,1026,0.09,
121.6,33154,-0.00423,0.00077,121.6,503,1025,0.09,
121.6,33300,-0.00436,5.77E-05,121.6,503,1024,0.09,
121.6,33576,-0.0043,0.000529,121.6,503,1025,0.09,
121.6,34234,-0.00382,-0.00189,121.6,504,1020,0.09,
121.6,34305,-0.00397,-0.00162,121.6,503,1020,0.09,
121.6,35386,-0.00411,0.001406,121.6,503,1026,0.09,
121.6,35439,-0.00435,-0.00017,121.6,503,1023,0.09,
121.6,35521,-0.00402,0.001568,121.6,503,1027,0.09,
121.6,35565,-0.00421,-0.00108,121.6,503,1021,0.09,
121.6,35940,-0.0042,-0.00085,121.6,503,1022,0.09,
121.6,36003,-0.00435,-0.00023,121.6,503,1023,0.09,
121.6,36027,-0.00402,0.001604,121.6,503,1027,0.09,
121.6,36405,-0.00411,0.001331,121.6,503,1026,0.09,
121.6,36995,-0.00416,0.001223,121.6,503,1026,0.09,
121.6,37656,-0.00397,-0.0017,121.6,503,1020,0.09,
121.6,37794,-0.00409,0.001241,121.6,503,1026,0.09,
121.6,38090,-0.00422,-0.00075,121.6,503,1022,0.09,
121.6,38760,-0.00432,-0.0006,121.6,503,1022,0.09,
121.6,39683,-0.00408,-0.00147,121.6,503,1020,0.09,
121.6,40861,-0.0043,-0.00066,121.6,503,1022,0.09,
121.6,41034,-0.00392,-0.00194,121.6,503,1020,0.09,
121.6,41682,-0.00401,-0.00167,121.6,503,1020,0.09,
121.6,41744,-0.00386,0.00203,121.6,504,1028,0.09,
121.6,41835,-0.00386,0.001903,121.6,504,1027,0.09,
121.6,41865,-0.0038,-0.00198,121.6,504,1019,0.09,
121.6,41925,-0.00379,0.002069,121.6,504,1028,0.09,
121.6,42663,-0.00418,-0.00128,121.6,503,1021,0.09,
121.6,42809,-0.00414,-0.00098,121.6,503,1021,0.09,
121.6,43339,-0.0039,-0.00182,121.6,504,1020,0.09,
121.6,43413,-0.00391,-0.00167,121.6,503,1020,0.09,
121.6,44447,-0.00427,-0.00075,121.6,503,1022,0.09,
121.6,44858,-0.00423,0.00052,121.6,503,1025,0.09,
121.6,44991,-0.00427,-0.00011,121.6,503,1023,0.09,
121.6,45215,-0.00429,-0.00083,121.6,503,1022,0.09,
121.6,45590,-0.00432,-0.00032,121.6,503,1023,0.09,
121.6,45916,-0.00425,-0.00044,121.6,503,1023,0.09,
121.6,45962,-0.0039,-0.00184,121.6,504,1020,0.09,
121.6,46025,-0.00409,-0.00124,121.6,503,1021,0.09,
121.6,46305,-0.00413,-0.00114,121.6,503,1021,0.09,
121.6,46426,-0.00424,-0.00079,121.6,503,1022,0.09,
121.6,46444,-0.00404,-0.0016,121.6,503,1020,0.09,
121.6,46734,-0.0041,0.001156,121.6,503,1026,0.09,
121.6,46909,-0.00436,-0.00012,121.6,503,1023,0.09,
121.6,46910,-0.00428,0.000712,121.6,503,1025,0.09,
121.6,47071,-0.00417,0.001158,121.6,503,1026,0.09,
121.6,47115,-0.00434,0.000285,121.6,503,1024,0.09,
121.6,47797,-0.00387,-0.0019,121.6,504,1020,0.09,
121.6,48402,-0.00409,-0.00132,121.6,503,1021,0.09,
121.6,48745,-0.00379,0.002043,121.6,504,1028,0.09,
121.61,196,-0.00437,-0.00195,121.61,503,1020,0.1,
121.61,324,-0.00464,0.000954,121.61,502,1025,0.1,
121.61,534,-0.00481,-0.00059,121.61,502,1022,0.1,
121.61,915,-0.00456,0.00146,121.61,502,1026,0.1,
121.61,1405,-0.00477,0.00058,121.61,502,1025,0.1,
121.61,1514,-0.0043,-0.00221,121.61,503,1019,0.1,
121.61,1596,-0.00477,-0.00053,121.61,502,1022,0.1,
121.61,1614,-0.00476,-0.00066,121.61,502,1022,0.1,
121.61,1727,-0.00469,-0.00099,121.61,502,1021,0.1,
121.61,2559,-0.00472,-0.00097,121.61,502,1022,0.1,
121.61,2581,-0.00434,-0.00212,121.61,503,1019,0.1,
121.61,2874,-0.00448,-0.00162,121.61,502,1020,0.1,
121.61,3381,-0.0043,0.002027,121.61,503,1028,0.1,
121.61,3382,-0.0046,0.001362,121.61,502,1026,0.1,
121.61,3391,-0.00479,-0.00049,121.61,502,1022,0.1,
121.61,3511,-0.00474,0.000401,121.61,502,1024,0.1,
121.61,3851,-0.00461,0.001304,121.61,502,1026,0.1,
121.61,4142,-0.00483,0.000276,121.61,502,1024,0.1,
121.61,4247,-0.00461,-0.00108,121.61,502,1021,0.1,
121.61,4322,-0.00466,0.001133,121.61,502,1026,0.1,
121.61,4625,-0.00468,-0.00122,121.61,502,1021,0.1,
121.61,4783,-0.00464,0.001274,121.61,502,1026,0.1,
121.61,5041,-0.00461,0.001036,121.61,502,1026,0.1,
121.61,5188,-0.00448,0.0017,121.61,502,1027,0.1,
121.61,5193,-0.00426,0.002087,121.61,503,1028,0.1,
121.61,5336,-0.00468,0.001055,121.61,502,1026,0.1,
121.61,5844,-0.00481,0.000137,121.61,502,1024,0.1,
121.61,5931,-0.00481,-8.09E-05,121.61,502,1023,0.1,
121.61,5957,-0.00484,-0.00032,121.61,502,1023,0.1,
121.61,6042,-0.00426,0.00224,121.61,503,1028,0.1,
121.61,6123,-0.00464,-0.00128,121.61,502,1021,0.1,
121.61,6506,-0.00455,-0.00156,121.61,502,1020,0.1,
121.61,7152,-0.00455,-0.0017,121.61,502,1020,0.1,
121.61,7219,-0.00445,-0.00181,121.61,502,1020,0.1,
121.61,7645,-0.00474,-0.00083,121.61,502,1022,0.1,
121.61,7698,-0.00452,-0.00166,121.61,502,1020,0.1,
121.61,8317,-0.00444,0.001796,121.61,502,1027,0.1,
121.61,8404,-0.0044,-0.00193,121.61,502,1020,0.1,
121.61,8572,-0.00474,1.63E-05,121.61,502,1024,0.1,
121.61,8808,-0.00453,-0.00156,121.61,502,1020,0.1,
121.61,8848,-0.0047,0.000584,121.61,502,1025,0.1,
121.61,8973,-0.00477,0.000658,121.61,502,1025,0.1,
121.61,9099,-0.00476,-0.00083,121.61,502,1022,0.1,
121.61,9325,-0.00456,0.001618,121.61,502,1027,0.1,
121.61,9396,-0.00435,0.002099,121.61,503,1028,0.1,
121.61,10020,-0.00476,0.00013,121.61,502,1024,0.1,
121.61,10423,-0.00473,-0.00031,121.61,502,1023,0.1,
121.61,11098,-0.00473,0.000263,121.61,502,1024,0.1,
121.61,11155,-0.00469,0.000633,121.61,502,1025,0.1,
121.61,11177,-0.00479,-0.00078,121.61,502,1022,0.1,
121.61,11256,-0.0047,-0.00082,121.61,502,1022,0.1,
121.61,11899,-0.00445,0.001642,121.61,502,1027,0.1,
121.61,12049,-0.0043,-0.00203,121.61,503,1019,0.1,
121.61,12099,-0.00467,0.001002,121.61,502,1026,0.1,
121.61,12289,-0.00443,0.001758,121.61,502,1027,0.1,
121.61,12522,-0.00466,-0.00109,121.61,502,1021,0.1,
121.61,12557,-0.00474,-0.00015,121.61,502,1023,0.1,
121.61,12590,-0.00429,-0.00223,121.61,503,1019,0.1,
121.61,13279,-0.00472,0.000987,121.61,502,1026,0.1,
121.61,13747,-0.00439,0.001938,121.61,503,1027,0.1,
121.61,14100,-0.00481,0.00047,121.61,502,1024,0.1,
121.61,14142,-0.00476,0.000765,121.61,502,1025,0.1,
121.61,14150,-0.00468,0.000815,121.61,502,1025,0.1,
121.61,14373,-0.00466,-0.00135,121.61,502,1021,0.1,
121.61,14795,-0.00476,0.000653,121.61,502,1025,0.1,
121.61,15270,-0.00439,0.001801,121.61,503,1027,0.1,
121.61,16231,-0.00464,-0.00115,121.61,502,1021,0.1,
121.61,16303,-0.00479,0.000695,121.61,502,1025,0.1,
121.61,16322,-0.00478,0.000153,121.61,502,1024,0.1,
121.61,16733,-0.00467,0.00086,121.61,502,1025,0.1,
121.61,16908,-0.00469,0.001117,121.61,502,1026,0.1,
121.61,17249,-0.00461,0.001508,121.61,502,1027,0.1,
121.61,17894,-0.00454,-0.00159,121.61,502,1020,0.1,
121.61,17956,-0.00463,-0.00109,121.61,502,1021,0.1,
121.61,18577,-0.00471,0.000994,121.61,502,1026,0.1,
121.61,18678,-0.00473,-0.00022,121.61,502,1023,0.1,
121.61,18713,-0.00434,-0.00206,121.61,503,1019,0.1,
121.61,18768,-0.00452,-0.00146,121.61,502,1021,0.1,
121.61,18935,-0.00447,-0.00174,121.61,502,1020,0.1,
121.61,19032,-0.00471,0.0004,121.61,502,1024,0.1,
121.61,19214,-0.00423,-0.00234,121.61,503,1019,0.1,
121.61,19285,-0.00445,0.001816,121.61,502,1027,0.1,
121.61,19991,-0.00425,-0.00219,121.61,503,1019,0.1,
121.61,20236,-0.00462,0.001451,121.61,502,1026,0.1,
121.61,20422,-0.00422,0.002288,121.61,503,1028,0.1,
121.61,20657,-0.00482,-0.00057,121.61,502,1022,0.1,
121.61,21052,-0.00472,-0.00094,121.61,502,1022,0.1,
121.61,21474,-0.00425,0.002343,121.61,503,1028,0.1,0.1
121.61,21721,-0.00433,0.002079,121.61,503,1028,0.1,
121.61,21969,-0.00477,0.000727,121.61,502,1025,0.1,
121.61,21979,-0.00455,0.001313,121.61,502,1026,0.1,
121.61,22034,-0.0048,0.000371,121.61,502,1024,0.1,
121.61,22121,-0.00469,-0.00123,121.61,502,1021,0.1,
121.61,22799,-0.00473,0.000459,121.61,502,1024,0.1,
121.61,23142,-0.00453,-0.00143,121.61,502,1021,0.1,
121.61,23293,-0.00451,0.001573,121.61,502,1027,0.1,
121.61,23404,-0.00432,-0.00217,121.61,503,1019,0.1,
121.61,23520,-0.00444,0.001659,121.61,502,1027,0.1,
121.61,23717,-0.00421,-0.0024,121.61,503,1019,0.1,
121.61,24465,-0.00451,-0.00166,121.61,502,1020,0.1,
121.61,25329,-0.00433,-0.00205,121.61,503,1019,0.1,
121.61,25354,-0.00476,5.66E-06,121.61,502,1024,0.1,
121.61,25442,-0.00476,-0.00099,121.61,502,1021,0.1,
121.61,25574,-0.00452,0.001775,121.61,502,1027,0.1,
121.61,26316,-0.00483,0.000162,121.61,502,1024,0.1,
121.61,26912,-0.00435,-0.00212,121.61,503,1019,0.1,
121.61,27301,-0.00452,0.001694,121.61,502,1027,0.1,
121.61,27955,-0.00459,0.001458,121.61,502,1026,0.1,
121.61,27969,-0.00421,-0.00219,121.61,503,1019,0.1,
121.61,28176,-0.00478,-0.00023,121.61,502,1023,0.1,
121.61,28381,-0.00473,7.43E-06,121.61,502,1024,0.1,
121.61,28569,-0.00478,-0.00054,121.61,502,1022,0.1,
121.61,28927,-0.00462,-0.00126,121.61,502,1021,0.1,
121.61,29266,-0.00486,0.000118,121.61,502,1024,0.1,
121.61,29320,-0.00458,-0.00157,121.61,502,1020,0.1,
121.61,29520,-0.0045,-0.00174,121.61,502,1020,0.1,
121.61,29539,-0.00457,0.001304,121.61,502,1026,0.1,
121.61,29777,-0.00461,0.001384,121.61,502,1026,0.1,
121.61,29824,-0.00472,-0.00062,121.61,502,1022,0.1,
121.61,31186,-0.00441,0.00191,121.61,502,1027,0.1,
121.61,31287,-0.00479,-0.00039,121.61,502,1023,0.1,
121.61,31832,-0.00473,-1.37E-05,121.61,502,1023,0.1,
121.61,32073,-0.00467,-0.00094,121.61,502,1022,0.1,
121.61,33081,-0.00431,0.002135,121.61,503,1028,0.1,
121.61,33431,-0.00456,-0.00159,121.61,502,1020,0.1,
121.61,34464,-0.00428,-0.0022,121.61,503,1019,0.1,
121.61,34569,-0.00437,-0.00187,121.61,503,1020,0.1,
121.61,34791,-0.00479,-0.00032,121.61,502,1023,0.1,
121.61,35094,-0.0044,0.002,121.61,502,1028,0.1,
121.61,35195,-0.00453,-0.00154,121.61,502,1020,0.1,
121.61,35629,-0.00463,0.001057,121.61,502,1026,0.1,
121.61,36021,-0.00466,0.00138,121.61,502,1026,0.1,
121.61,36697,-0.00464,0.001398,121.61,502,1026,0.1,
121.61,36864,-0.00459,0.001154,121.61,502,1026,0.1,
121.61,37003,-0.00481,-0.00066,121.61,502,1022,0.1,
121.61,37161,-0.00455,-0.00153,121.61,502,1020,0.1,
121.61,37792,-0.00431,0.001948,121.61,503,1027,0.1,
121.61,37883,-0.00463,0.001024,121.61,502,1026,0.1,
121.61,38348,-0.00477,-0.00039,121.61,502,1023,0.1,
121.61,38849,-0.00462,0.001178,121.61,502,1026,0.1,
121.61,39430,-0.00452,-0.00169,121.61,502,1020,0.1,
121.61,40371,-0.00473,0.000604,121.61,502,1025,0.1,
121.61,40753,-0.00448,-0.00178,121.61,502,1020,0.1,
121.61,41103,-0.0047,-0.00079,121.61,502,1022,0.1,
121.61,41357,-0.00448,-0.00187,121.61,502,1020,0.1,
121.61,41440,-0.00436,-0.00213,121.61,503,1019,0.1,
121.61,41902,-0.00455,-0.00166,121.61,502,1020,0.1,
121.61,42047,-0.00431,0.002064,121.61,503,1028,0.1,
121.61,42090,-0.00427,0.002202,121.61,503,1028,0.1,
121.61,42303,-0.00472,0.000265,121.61,502,1024,0.1,
121.61,42823,-0.00471,0.000526,121.61,502,1025,0.1,
121.61,43229,-0.00467,0.000948,121.61,502,1025,0.1,
121.61,43444,-0.00473,0.000449,121.61,502,1024,0.1,
121.61,43707,-0.00465,-0.00099,121.61,502,1021,0.1,
121.61,44465,-0.00429,0.001979,121.61,503,1028,0.1,
121.61,44531,-0.00425,0.002297,121.61,503,1028,0.1,
121.61,44545,-0.0048,0.000571,121.61,502,1025,0.1,
121.61,44629,-0.00447,-0.00189,121.61,502,1020,0.1,
121.61,44813,-0.00469,-0.00098,121.61,502,1021,0.1,
121.61,44844,-0.00427,0.002151,121.61,503,1028,0.1,
121.61,45015,-0.00458,-0.00123,121.61,502,1021,0.1,
121.61,46080,-0.00473,-0.00045,121.61,502,1023,0.1,
121.61,46230,-0.00434,-0.00209,121.61,503,1019,0.1,
121.61,46279,-0.00469,0.001198,121.61,502,1026,0.1,
121.61,46398,-0.00478,-0.00082,121.61,502,1022,0.1,
121.61,46771,-0.0048,0.000579,121.61,502,1025,0.1,
121.61,46958,-0.00443,0.001758,121.61,502,1027,0.1,
121.61,47313,-0.00463,0.00102,121.61,502,1026,0.1,
121.61,47693,-0.00426,-0.00219,121.61,503,1019,0.1,
121.61,48524,-0.00482,0.000219,121.61,502,1024,0.1,
121.61,49146,-0.0047,-0.00051,121.61,502,1022,0.1,
121.61,49447,-0.00485,-0.00016,121.61,502,1023,0.1,
121.61,49539,-0.0046,0.001353,121.61,502,1026,0.1,
121.71,13,-0.00929,0.002061,121.71,492,1028,0.2,
121.71,219,-0.0095,0.001567,121.71,492,1027,0.2,
121.71,1749,-0.00924,-0.00248,121.71,493,1018,0.2,
121.71,1828,-0.00899,-0.00358,121.71,493,1016,0.2,
121.71,1891,-0.00862,-0.00438,121.71,494,1015,0.2,
121.71,2013,-0.00897,-0.00369,121.71,493,1016,0.2,
121.71,2260,-0.00929,0.002778,121.71,492,1029,0.2,
